Time;Position;Velocity;Acceleration;ActualTime
2.235004;2.326648;-9.366996;-0.04905;638546764710411770
2.240004;2.279567;-9.416046;-0.04905;638546764710471749
2.245004;2.232242;-9.465096;-0.04905;638546764710522014
2.250004;2.184671;-9.514147;-0.04905;638546764710572548
2.255004;2.136855;-9.563197;-0.04905;638546764710623193
2.260004;2.088794;-9.612247;-0.04905;638546764710679344
2.265004;2.040488;-9.661298;-0.04905;638546764710734450
2.270005;1.991936;-9.710348;-0.04905;638546764710784740
2.275005;1.943139;-9.759398;-0.04905;638546764710840147
2.280005;1.894097;-9.808449;-0.04905;638546764710890492
2.285005;1.844809;-9.857499;-0.04905;638546764710945779
2.290005;1.795277;-9.906549;-0.04905;638546764710996024
2.295005;1.745499;-9.9556;-0.04905;638546764711046489
2.300005;1.695475;-10.00465;-0.04905;638546764711101397
2.305005;1.645207;-10.0537;-0.04905;638546764711151665
2.310005;1.594693;-10.10275;-0.04905;638546764711206806
2.315006;1.543934;-10.1518;-0.04905;638546764711257100
2.320006;1.49293;-10.20085;-0.04905;638546764711307356
2.325006;1.44168;-10.2499;-0.04905;638546764711362496
2.330006;1.390186;-10.29895;-0.04905;638546764711362496
2.335006;1.338446;-10.348;-0.04905;638546764711412782
2.340006;1.28646;-10.39705;-0.04905;638546764711468040
2.345006;1.23423;-10.4461;-0.04905;638546764711518585
2.350006;1.181754;-10.49515;-0.04905;638546764711573707
2.355006;1.129033;-10.5442;-0.04905;638546764711628872
2.360007;1.076067;-10.59325;-0.04905;638546764711679197
2.365007;1.022855;-10.6423;-0.04905;638546764711734669
2.370007;0.9693984;-10.69135;-0.04905;638546764711784932
2.375007;0.9156964;-10.74041;-0.04905;638546764711840018
2.380007;0.8617491;-10.78946;-0.04905;638546764711890719
2.385007;0.8075566;-10.83851;-0.04905;638546764711945827
2.390007;0.7531188;-10.88756;-0.04905;638546764711996059
